"W69","W71","W70","W1337","W4","W72","W1350","W1343","W36","W1332","Bahti_H3","W1336","W1321","W1326","W1351","W1312","W18","W1314","W1324","Bahti_H18","W1341","Bahti_H13","W1","W1323","W10","Bahti_H7","W1335","Bahti_H15","W1330","Bahti_H5","Bahti_H12","W1327","W1315","W6","W5","W1340","Bahti_H16","Bahti_H20","W1311","Bahti_H19","W1317","Bahti_H2","W101","W2","W25","W68","W1309","W34","Bahti_H17","W28","Bahti_H6","RF4","W7","W1310","W27","W30","W3","W26","W13","W37","W24","W20","W23","W16","W15","W1308","W99","W8","W33","W93","W77","W76","W73","W22","W74","W75","W9","Bahti_H28","Bahti_H27","W29","W83","W1318","W1333","Bahti_H44","Bahti_H26","W87","RF2","Bahti_H29","Greece2","Bahti_H1","product"
0,0.0578669482576559,0,0.0413335344697542,0,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.14466737064414,0.0964449137627598,0.0413335344697542,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0723336853220699,0.0964449137627598,0.0482224568813799,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0826670689395084,0.0964449137627598,0.14466737064414,0.0413335344697542,0.0964449137627598,0.0964449137627598,0.108500527983105,0.0964449137627598,0.0964449137627598,0.0413335344697542,0.0964449137627598,0.0964449137627598,0.2411122844069,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0964449137627598,0.0413335344697542,NA,0.0578669482576559,0.14466737064414,0,0.0964449137627598,0.105212633195738,0.0964449137627598,0.091368865669983,0.0413335344697542,0.0482224568813799,0.108500527983105,0.0964449137627598,0.115733896515312,0.105212633195738,0.0578669482576559,0.115733896515312,NA,0.0964449137627598,0.0723336853220699,0.0723336853220699,0.14466737064414,0.133539111363821,0.385779655051039,0.0964449137627598,NA,0.052606316597869,0.0482224568813799,0,NA,NA,NA,0.052606316597869,NA,NA,0.0385779655051039,NA,NA,0.16877859908483,NA,0.124000603409263,0,0.0964449137627598,NA,NA,NA,NA,0.206667672348771,0.0964449137627598,"hypothetical protein"
0.27469553450609,0.54939106901218,0.196211096075779,0.0484756825598982,0.0457825890843483,0.183130356337393,0.0784844384303114,0.0784844384303114,0.0763043151405805,0.0784844384303114,0.0484756825598982,0.0784844384303114,0.082408660351827,0.0784844384303114,0.0915651781686967,0.0784844384303114,0.0523229589535409,0.0867459582650811,0.0784844384303114,0.0784844384303114,0.149833927912413,0.0784844384303114,0.0732521425349573,0.0784844384303114,0.082408660351827,0.156968876860623,0.0784844384303114,0.0784844384303114,0.0749169639562064,0.0784844384303114,0.0969513651197965,0.117726657645467,0.0784844384303114,0.082408660351827,0.137347767253045,0.0784844384303114,0.082408660351827,0.0784844384303114,0.0784844384303114,0.103010825439784,0.137347767253045,0.0484756825598982,NA,0.0392422192151557,0.0261614794767704,0.228912945421742,0.103010825439784,0.0686738836265225,0.137347767253045,0.0523229589535409,0.109878213802436,0.082408660351827,0.122086904224929,0.137347767253045,0.0499446426374709,0.0633912771937131,0.0784844384303114,0.0499446426374709,0.0633912771937131,0.0807928042664971,0.228912945421742,0.0528260643280942,0.0915651781686967,0.137347767253045,0.0610434521124644,0.171684709066306,NA,0.0749169639562064,0.120179296346414,0.27469553450609,NA,NA,NA,0.206021650879568,NA,NA,0.0588633288227335,NA,NA,0.149833927912413,NA,0.27469553450609,0.0686738836265225,0.27469553450609,NA,NA,0.27469553450609,NA,NA,0.0969513651197965,"tRNA-dihydrouridine(16) synthase"
0.0913173652694605,0.0684880239520953,0.0782720273738232,0.136976047904191,0.0684880239520953,0.0684880239520953,0.0747142079477404,0.0747142079477404,0.0913173652694605,0.0747142079477404,0.164371257485029,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.136976047904191,0.0747142079477404,0.0456586826347302,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0456586826347302,0.0747142079477404,0.0684880239520953,0.109580838323353,0.0747142079477404,0.0747142079477404,0.136976047904191,0.0747142079477404,0.0747142079477404,0.136976047904191,0.0747142079477404,0,0.0978400342172791,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.0747142079477404,0.136976047904191,NA,0.136976047904191,0.0782720273738232,0.109580838323353,0.0747142079477404,0.0547904191616763,0.0747142079477404,0.0747142079477404,0.0782720273738232,0.0632197144173188,0.136976047904191,0.0747142079477404,0.136976047904191,0.0913173652694604,0.0391360136869116,0.136976047904191,0.0342440119760476,0.182634730538921,0.0210732381391062,0.0421464762782125,0.0913173652694605,0.0547904191616763,0.105366190695531,0.0747142079477404,NA,0.0228293413173651,0.109580838323353,0.136976047904191,NA,NA,NA,0.273952095808381,NA,NA,0.0513660179640715,NA,NA,0.228293413173651,NA,0.109580838323353,0.0684880239520953,0.547904191616763,NA,NA,0,NA,NA,0.0747142079477404,"hypothetical protein"
NA,NA,NA,0.140631761142362,0.210947641713542,NA,0.140631761142362,0.140631761142362,0.120541509550596,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.187509014856482,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.421895283427085,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.160722012734128,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.120541509550596,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,0.140631761142362,NA,0.140631761142362,0.140631761142362,NA,0.140631761142362,0.112505408913889,0.140631761142362,0.281263522284723,0.175789701427952,0.153416466700758,0.168758113370834,0.140631761142362,0.123052790999566,0.140631761142362,0.281263522284723,0.210947641713542,0.105473820856771,0.160722012734128,0.175789701427952,0.112505408913889,0.084379056685417,0.140631761142362,0.421895283427085,0.140631761142362,NA,0.0937545074282411,0.084379056685417,0.187509014856482,0.187509014856482,0.225010817827779,0.210947641713542,0.168758113370834,0.187509014856482,0.20090251591766,0.0562527044569446,NA,NA,0.168758113370834,NA,0.140631761142362,0.105473820856771,0.140631761142362,NA,NA,0.210947641713542,NA,0,0.140631761142362,"hypothetical protein"
NA,NA,NA,NA,NA,NA,0.56190867955574,0.56190867955574,NA,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,NA,0.56190867955574,NA,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,NA,0.56190867955574,NA,NA,0.56190867955574,0.56190867955574,NA,0.56190867955574,0.56190867955574,NA,0.56190867955574,NA,NA,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,0.56190867955574,NA,NA,0.56190867955574,NA,NA,0.56190867955574,NA,0.56190867955574,0.56190867955574,NA,NA,NA,0.56190867955574,NA,NA,NA,NA,0.56190867955574,NA,NA,NA,NA,NA,0,0.56190867955574,NA,NA,NA,0.28095433977787,0.28095433977787,0.28095433977787,0.28095433977787,0.28095433977787,0.28095433977787,0.28095433977787,0.56190867955574,NA,NA,0.56190867955574,NA,0.56190867955574,NA,NA,NA,NA,NA,NA,NA,0.56190867955574,"hypothetical protein"
0.0342007434944236,0.0342007434944236,0.0342007434944236,0.0456009913258982,0.0456009913258982,0.039086563993627,0.0228004956629491,0.0228004956629491,0.0342007434944236,0.0228004956629491,0.039086563993627,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0456009913258982,0.0228004956629491,0,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0456009913258982,0.0228004956629491,0.0547211895910779,0.0456009913258982,0.0228004956629491,0.0228004956629491,0.0304006608839321,0.0228004956629491,0.0228004956629491,0.039086563993627,0.0228004956629491,0,0.039086563993627,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0228004956629491,0.0456009913258982,NA,0.0342007434944236,0.0781731279872541,NA,0.0228004956629491,0.0342007434944236,0.0228004956629491,0.0273605947955389,0.0342007434944236,0.039086563993627,0,0.0228004956629491,0.039086563993627,0.0684014869888473,0.0420932227623676,0.0781731279872541,0.102602230483271,0.0342007434944236,0.0912019826517965,0.0631398341435514,0.0342007434944236,0.0608013217678643,0.0547211895910779,0.0547211895910779,NA,0.0456009913258982,0.0304006608839321,0.0304006608839321,0,0,0,0,0,0,0.0304006608839321,NA,NA,0.0547211895910779,NA,0,0,0.0342007434944236,NA,NA,0.0684014869888473,NA,0.0684014869888473,0.0228004956629491,"SusD-like protein P2"
0.285714285714286,0.0952380952380954,0.0952380952380954,0.285714285714286,0,0.142857142857143,0.114285714285715,0.114285714285715,0.142857142857143,0.114285714285715,0.285714285714286,0.114285714285715,0.114285714285715,0.114285714285715,0.142857142857143,0.114285714285715,0,0.114285714285715,0.114285714285715,0.114285714285715,0.0714285714285715,0.114285714285715,0.142857142857143,0.114285714285715,0,0.285714285714286,0.114285714285715,0.114285714285715,0.0952380952380954,0.114285714285715,0.114285714285715,0.0952380952380954,0.114285714285715,0,0.171428571428572,0.114285714285715,0.0714285714285715,0.0952380952380954,0.114285714285715,0.0634920634920636,0.0714285714285715,0.285714285714286,NA,0.142857142857143,0.238095238095238,0.0952380952380954,0.107142857142857,0.114285714285715,0.0816326530612246,0.0952380952380954,0.0952380952380954,0,0.0714285714285715,0.0952380952380954,0.163265306122449,0.171428571428572,0.0476190476190477,0.163265306122449,0.122448979591837,0.190476190476191,0.122448979591837,0.103896103896104,0.0317460317460318,0.0816326530612246,0.142857142857143,0.0714285714285715,NA,0.142857142857143,0.380952380952382,0,NA,NA,NA,0.0476190476190477,NA,NA,0.0357142857142857,NA,NA,0.285714285714286,NA,0.142857142857143,0.0952380952380954,0,NA,NA,0.142857142857143,NA,0,0.0952380952380954,"TonB-dependent receptor P3"
0,0.143758765778401,0.127785569580801,0.0410739330795431,0.0821478661590862,0.115007012622721,0.0319463923952002,0.0319463923952002,0.0575035063113603,0.0319463923952002,0.0359396914446002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0410739330795431,0.0319463923952002,0.143758765778401,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0958391771856006,0.0319463923952002,0.0958391771856005,0.0410739330795431,0.0319463923952002,0.0319463923952002,0.0410739330795431,0.0319463923952002,0.0319463923952002,0.0410739330795431,0.0319463923952002,0.0359396914446002,0.182965701899783,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0319463923952002,0.0410739330795431,NA,0.0958391771856005,0.143758765778401,0.239597942964001,0.0319463923952002,0.156827744485528,0.0319463923952002,0.132700399180062,0.0359396914446002,NA,0.0718793828892004,0.0319463923952002,0.0718793828892004,0.159731961976001,0.0718793828892004,0.107819074333801,0.172510518934081,0.156827744485528,0.119798971482001,0.172510518934081,0.143758765778401,0.0862552594670405,0.172510518934081,0.0319463923952002,NA,0.104551829657019,0.0718793828892004,0.191678354371201,NA,NA,NA,0.156827744485528,NA,NA,0.130689787071273,NA,NA,0.179698457223001,NA,0.0410739330795431,0.0359396914446002,0.107819074333801,NA,NA,0.143758765778401,NA,NA,0.0319463923952002,"N-acetylgalactosamine-6-O-sulfatase"
0.0645316176117549,0.0572536156254667,0.0524249974401864,0.0629789771880134,0.061113409937296,0.0420882233913401,0.0627587709740693,0.0627587709740693,0.0543909348441934,0.0627587709740693,0.0616804415758894,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0623229461756383,0.0627587709740693,0.0604343720491038,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.062518315912866,0.0627587709740693,0.058484876176552,0.0629789771880134,0.0627587709740693,0.0627587709740693,0.0672877544464248,0.0627587709740693,0.0627587709740693,0.0629789771880134,0.0627587709740693,0.061113409937296,0.0586568905182478,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0627587709740693,0.0629789771880134,NA,0.0543909348441934,0.0588767851406217,0.0661511369726677,0.0627587709740693,0.0559906682219638,0.0627587709740693,0.0522989758117244,0.0672877544464248,0.0543909348441934,0.0582760016187786,0.0601438221834831,0.0559159143258063,0.0554470695013622,0.0597702580705422,0.0559906682219638,0.0559906682219638,0.0571104815864031,0.0543909348441934,0.056073128705354,0.0576873551377809,0.0521933213151351,0.0576873551377809,0.0619302723473489,NA,0.0588767851406217,0.0604343720491038,0.0594900849858365,0.0591205813523841,0.0618078805047652,0.0619643561516127,0.0543909348441934,0.062518315912866,0.0558810974426644,0.0516713881019837,0,0,0.0522989758117244,NA,0.0705067673906211,0.0700489312387339,0.0536248653393456,NA,NA,0.067003325532702,0,0.0577903682719555,0.0627587709740693,"Sensor histidine kinase RcsC"
NA,NA,NA,0.106807666886979,0.100132187706543,NA,0.0942420590179229,0.0942420590179229,0.100132187706543,0.0942420590179229,0.106807666886979,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.100132187706543,0.0942420590179229,0.106807666886979,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.123239615638822,0.0942420590179229,0.0942420590179229,0.106807666886979,0.0942420590179229,0.0942420590179229,0.106807666886979,0.0942420590179229,0.0942420590179229,0.106807666886979,0.0942420590179229,0.100132187706543,0.0890063890724827,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.106807666886979,NA,0.0942420590179229,0.114436785950335,NA,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.100132187706543,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.100132187706543,0.0942420590179229,0.100132187706543,0.124608944701476,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.109949068854243,0.0942420590179229,0.0942420590179229,NA,0.100132187706543,0.0942420590179229,0.100132187706543,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.0942420590179229,0.106807666886979,0.100132187706543,0.0942420590179229,NA,NA,0.097097878988163,NA,0.100132187706543,0.0942420590179229,0.100132187706543,NA,NA,0.0953639882919458,NA,0.133509583608724,0.0942420590179229,"hypothetical protein"
NA,NA,NA,0.0396957451865937,0.0362439412573247,NA,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0396957451865937,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0396957451865937,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0252609287551051,0.0378913931326577,0.0378913931326577,0.0396957451865937,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0396957451865937,0.0378913931326577,0.0347337770382695,0.0347337770382695,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0378913931326577,0.0396957451865937,NA,0.0362439412573247,0.0347337770382695,NA,0.0378913931326577,0.0378913931326577,0.0252609287551051,0.0483252550097663,0.0378913931326577,0.0396957451865937,0.0347337770382695,0.0378913931326577,0.0333444259567387,0.0362439412573247,0.0277870216306156,0.0320619480353257,0.0333444259567387,0.0378913931326577,0.0362439412573247,0.0396957451865937,0.0463117027176927,0.0333444259567387,0.0347337770382695,0.0378913931326577,NA,0.0362439412573247,0.0347337770382695,0.0370493621741542,0.0252609287551051,0.0252609287551051,0.0416805324459234,0.0241626275048831,0.0252609287551051,0.0252609287551051,0.0347337770382695,NA,NA,0.0213746320235505,NA,0.0277870216306156,0.0308744684784618,0.0241626275048831,NA,NA,0.0292494964532796,NA,0.0438742446799194,0.0378913931326577,"Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase"
NA,NA,NA,0.030178069353327,0.030178069353327,NA,0.0274346085030246,0.0274346085030246,0.030178069353327,0.0274346085030246,0.02874101843174,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.030178069353327,0.0274346085030246,0.0635327775859517,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.02874101843174,0.0274346085030246,0.0431115276476101,0.030178069353327,0.0274346085030246,0.0274346085030246,0.030178069353327,0.0274346085030246,0.0274346085030246,0.030178069353327,0.0274346085030246,0.030178069353327,0.0431115276476101,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.030178069353327,NA,0.0411519127545369,0.0393626991565135,NA,0.0274346085030246,0.0431115276476101,0.0274346085030246,0.0274346085030246,0.030178069353327,0.030178069353327,0.0431115276476101,0.0274346085030246,0.0411519127545369,0.0411519127545369,0.030178069353327,0.0411519127545369,0.0274346085030246,0.0262417994376757,0.0262417994376757,0.0431115276476101,0.0411519127545369,0.0447082508938179,0.0274346085030246,0.0274346085030246,NA,0.0393626991565135,0.0241424554826616,0.0862230552952202,0.0274346085030246,0.0274346085030246,0.0274346085030246,0.0393626991565135,0.030178069353327,0.0274346085030246,0.0411519127545369,NA,NA,0.0431115276476101,NA,0.0150890346766635,0.0274346085030246,0.02874101843174,NA,NA,0.030178069353327,NA,0.021555763823805,0.0274346085030246,"Outer membrane protein OprM"
NA,NA,NA,0.0638231436957475,0.0668148535564856,NA,0.0602274736283814,0.0602274736283814,0.0619731975016678,0.0602274736283814,0.0628845680531629,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0638231436957475,0.0602274736283814,0.0628845680531629,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0601622923798658,0.0602274736283814,0.0647901610244709,0.0638231436957475,0.0602274736283814,0.0602274736283814,0.0619731975016678,0.0602274736283814,0.0602274736283814,0.0638231436957475,0.0602274736283814,0.0638231436957475,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0638231436957475,NA,0.0610878661087868,0.0602274736283814,NA,0.0602274736283814,0.0602274736283814,0.0602274736283814,0.0619731975016678,0.0678754067875409,0.0619731975016678,0.0638231436957475,0.0602274736283814,0.0628845680531629,0.0610878661087868,0.0668148535564856,0.0619731975016678,0.0610878661087868,0.0602274736283814,0.0636331938633196,0.0593909809390983,0.0610878661087868,0.0718680777750433,0.0602274736283814,0.0584883824445831,NA,0.0619731975016678,0.0638231436957475,0.0627615062761509,0.0587383327969104,0.0572698744769877,0.074801468704637,0.0650936278208384,0.0526619535420576,0.0479120518500289,0.0482272627174633,NA,NA,0.0620423640167366,NA,0.0497226817164544,0.0370229491568405,0.0763598326359836,NA,NA,0.0572698744769877,NA,0.0469906662375283,0.0602274736283814,"putative efflux pump membrane transporter TtgB"
NA,NA,NA,0.0865552325581397,0.0759256425948594,NA,0.0824335548172759,0.0686946290143966,0.0824335548172759,0.0824335548172759,0.0686946290143966,0.0824335548172759,0.0911107711138313,0.0801437338501294,0.131144291754757,0.0686946290143966,0.0678864569083449,0.0848580711354311,0.0786865750528543,0.0824335548172759,0.11096824686941,0.0786865750528543,0.0848580711354311,0.0759256425948594,0.0801437338501294,0.0961724806201553,0.0801437338501294,0.0961724806201553,0.103041943521595,0.0865552325581397,0.0901617005813956,0.0901617005813956,0.0786865750528543,0.0686946290143966,0.0759256425948594,0.0824335548172759,0.0901617005813956,0.0848580711354311,0.0786865750528543,0.0961724806201553,0.103041943521595,0.0911107711138313,NA,0.0824335548172759,0.0759256425948594,NA,0.0961724806201553,0.0824335548172759,0.103041943521595,0.0848580711354311,0.11096824686941,0.103041943521595,0.0848580711354311,0.11096824686941,0.0686946290143966,0.0848580711354311,0.103041943521595,0.0692441860465118,0.103041943521595,0.0759256425948594,0.108194040697675,0.0721293604651164,0.0961724806201553,0.103041943521595,0.0901617005813956,0.123650332225914,NA,0.0961724806201553,0.11096824686941,0.0824335548172759,0.120215600775194,0.120215600775194,0.180323401162791,0.115406976744186,0.0721293604651164,0.115406976744186,0.103041943521595,NA,NA,0.0961724806201553,NA,0.104915433403806,0.128229974160207,0.192344961240311,NA,NA,0.123650332225914,0,NA,0.0901617005813956,"Multidrug resistance protein MdtE"
NA,NA,NA,0.0384216420921686,0.0271907005575347,NA,0.0378727614908519,0.0716511703880982,0.0353479107247951,0.0530218660871927,0.0424174928697541,0.0757455229817038,0.0684153110802486,0.060252120553628,0.060252120553628,0.0631212691514198,0.0323304061507272,0.0418593679635731,0.0502793557723379,0.0353479107247951,0.0568091422362778,0.0489432610035624,0.0279062453090487,0.0589131845413252,0.0441848884059939,0.132554665217982,0.0558124906180975,0.0467839994886994,0.0418593679635731,0.0568091422362778,0.060252120553628,0.0623786659849325,0.0514391238159332,0.0241008482214512,0.0402697717117919,0.054581332736816,0.106043732174385,0.0418593679635731,0.0478066005704196,0.0568091422362778,0.0530218660871927,0.0348828066363109,NA,0.0339883756969183,0.0274251031485479,NA,0.0530218660871927,0.0247435375073565,0.0530218660871927,0.0308266663297631,0.113618284472556,0.0779733324811657,0.0196377281804417,0.0504970153211359,0.0260763275838652,0.0414233328806192,0.0530218660871927,0.0378727614908519,0.0530218660871927,0.0387964873808727,0.0318131196523156,0.0361512723321768,0.0171038277700621,0.060252120553628,0.0589131845413252,0.176739553623976,NA,0.040786050836302,0.079532799130789,0,0.0723025446643536,0.079532799130789,0.0530218660871926,0.0467839994886994,0.079532799130789,0.079532799130789,0.0883697768119878,NA,NA,0.132554665217982,NA,0,NA,0.0662773326089908,NA,NA,NA,NA,NA,0.0441848884059939,"Beta-galactosidase"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TonB-dependent receptor P26"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TonB-dependent receptor P39"
0.0599863667348329,0.0317574882713821,0,0.0337423312883435,0.0359918200408997,0.0449897750511246,0.0359918200408997,0.0359918200408997,0.0317574882713821,0.0337423312883435,0.0385626643295354,0.0337423312883435,0.0224948875255623,0.0207645115620575,0.0299931833674164,0.0359918200408997,0.0317574882713821,0.0207645115620575,0.0385626643295354,0.0337423312883435,0.0299931833674164,0.0337423312883435,0.0359918200408997,0.0359918200408997,0.0359918200408997,0,0,0.0224948875255623,0,0.041529023124115,0.0207645115620575,0.0207645115620575,0.0337423312883435,0.0385626643295354,0.0317574882713821,0.0385626643295354,0,0.041529023124115,0.0359918200408997,0.0337423312883435,0,0.0359918200408997,NA,0.0476362324070731,0.0385626643295354,0.0317574882713821,0.0224948875255623,0.0317574882713821,0,0.0359918200408997,NA,NA,0.0224948875255623,0,0.0337423312883435,0.0192813321647677,0,0.0539877300613496,0.0224948875255623,0.0207645115620575,0.0337423312883435,0.0337423312883435,NA,0.0224948875255623,0.0207645115620575,0,NA,0,0.0245398773006134,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,0.0385626643295354,"hypothetical protein"
NA,NA,NA,0.186854460093896,NA,NA,NA,NA,0.280281690140844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.280281690140844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140140845070422,NA,NA,0.140140845070422,NA,0.140140845070422,NA,NA,NA,NA,0.140140845070422,0.280281690140844,NA,0.140140845070422,NA,0.140140845070422,NA,0.280281690140844,NA,NA,NA,NA,NA,NA,0.280281690140844,NA,0.140140845070422,0.140140845070422,0.140140845070422,NA,0.140140845070422,0,0.140140845070422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47692307692308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.72307692307692,NA,NA,NA,NA,NA,NA,NA,NA,1.96923076923077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
0.124877330716389,0.0356792373475396,0.0624386653581943,0,0,0.0356792373475396,0.0227049692211615,0,0,0.0227049692211615,0.0312193326790971,0.0249754661432777,0.0227049692211615,0.0227049692211615,0.0356792373475396,0.0227049692211615,0.0832515538109257,0.0227049692211615,0.0227049692211615,0.0227049692211615,0.0227049692211615,0.0227049692211615,0,0.0227049692211615,0,0,0.0227049692211615,0.0227049692211615,0.0356792373475396,0.0227049692211615,0.0227049692211615,0,0.0227049692211615,0,0.0960594851664527,0.0227049692211615,0.0227049692211615,0.0227049692211615,0.0227049692211615,0.0227049692211615,0.0227049692211615,0,NA,0,0.0416257769054628,0.0356792373475396,0.0227049692211615,0.208128884527314,0.0227049692211615,0.0277505179369752,0,0.0713584746950792,0.0499509322865554,0.0227049692211615,0.0356792373475396,0.0356792373475396,0.0356792373475396,0.0624386653581943,0,0.208128884527314,0.0416257769054628,NA,NA,0.149852796859666,0,0.0249754661432777,NA,0.0832515538109257,0.0624386653581943,0,0.0713584746950792,0.0713584746950792,0.0713584746950792,0.0356792373475396,0.0832515538109257,0.0713584746950792,0.0555010358739504,NA,NA,0.333006215243703,NA,0,0.0312193326790971,NA,NA,NA,0.249754661432777,NA,0.0999018645731108,0.0227049692211615,"hypothetical protein"
0.326940639269407,0.367808219178083,0.245205479452055,0.613013698630138,0.210176125244619,0.367808219178083,0.367808219178083,0.980821917808221,0.490410958904111,0.367808219178083,1.22602739726028,0.408675799086759,0.367808219178083,0.367808219178083,0.408675799086759,0.367808219178083,0.490410958904111,0.367808219178083,0.367808219178083,0.367808219178083,0.367808219178083,0.367808219178083,NA,0.367808219178083,0.306506849315069,0.980821917808221,0.367808219178083,0.367808219178083,0.490410958904111,0.367808219178083,0.367808219178083,0.980821917808221,0.367808219178083,0.980821917808221,0.183904109589041,0.367808219178083,0.367808219178083,0.367808219178083,0.367808219178083,0.367808219178083,0.367808219178083,0.980821917808221,NA,0.429109589041097,0.449543378995435,0.326940639269407,0.367808219178083,0.306506849315069,0.367808219178083,0.22068493150685,0.613013698630138,1.22602739726028,0.343287671232877,0.367808219178083,0.326940639269407,0.980821917808221,0.367808219178083,0.210176125244619,0.245205479452055,0.306506849315069,0.980821917808221,NA,NA,0.210176125244619,0.245205479452055,0.367808219178083,NA,0.245205479452055,0.22068493150685,NA,0.490410958904111,0.490410958904111,0.490410958904111,0.326940639269407,0.490410958904111,0.980821917808221,0.245205479452055,NA,NA,0.280234833659492,NA,0.735616438356166,0.367808219178083,NA,NA,NA,NA,NA,0,0.367808219178083,"hypothetical protein"
