"W69","W71","W70","W1337","W4","W72","W1350","W1343","W36","W1332","Bahti_H3","W1336","W1321","W1326","W1351","W1312","W18","W1314","W1324","Bahti_H18","W1341","Bahti_H13","W1","W1323","W10","Bahti_H7","W1335","Bahti_H15","W1330","Bahti_H5","Bahti_H12","W1327","W1315","W6","W5","W1340","Bahti_H16","Bahti_H20","W1311","Bahti_H19","W1317","Bahti_H2","W101","W2","W25","W68","W1309","W34","Bahti_H17","W28","Bahti_H6","RF4","W7","W1310","W27","W30","W3","W26","W13","W37","W24","W20","W23","W16","W15","W1308","W99","W8","W33","W93","W77","W76","W73","W22","W74","W75","W9","Bahti_H28","Bahti_H27","W29","W83","W1318","W1333","Bahti_H44","Bahti_H26","W87","RF2","Bahti_H29","Greece2","Bahti_H1","product"
NA,NA,NA,NA,0.267710049423394,NA,NA,NA,0.267710049423394,NA,0.133855024711697,NA,NA,NA,NA,NA,0,0.267710049423394,NA,NA,0.146023663321851,NA,NA,NA,NA,0.267710049423394,NA,0.167318780889621,0.535420098846787,NA,NA,0.152977171099082,NA,NA,NA,NA,0.214168039538715,NA,NA,NA,0.803130148270181,NA,NA,NA,0.133855024711697,NA,NA,NA,NA,NA,0.133855024711697,NA,0.133855024711697,NA,0.178473366282262,NA,NA,NA,0.133855024711697,0.200782537067545,NA,NA,NA,NA,NA,0.267710049423394,NA,0.133855024711697,0.152977171099082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267710049423394,NA,NA,NA,NA,NA,NA,NA,"Chaperone protein Skp"
NA,NA,0,0.0352349171036599,0.0344689406448847,0.396392817416174,NA,0.0566275453451677,0.020327836790573,0.0330327347846812,0.0293624309197166,NA,0.132130939138725,0.0480476142322635,0.0344689406448847,0.0495491021770218,0.0330327347846812,0.0340983068745096,0.26426187827745,0,0.0240238071161317,NA,0.020327836790573,NA,0.0417255597280183,0.0264261878277449,0.0188758484483892,0.0323585973400958,0.0247745510885109,0.0660654695693624,0.0330327347846812,0.0283137726725838,NA,0.0176174585518299,0.0528523756554899,NA,0.0310896327385234,0.0880872927591498,NA,0.0396392817416174,0.040655673581146,0,NA,NA,0.0293624309197166,NA,NA,0.0528523756554899,0,0.0528523756554899,0.0310896327385234,NA,0.0466344491077852,0,0.0273374356838741,0.0240238071161317,0.0440436463795749,NA,0.0264261878277449,0.0264261878277449,0.0264261878277449,0.0377516968967785,0.528523756554899,0.0440436463795749,0.0155448163692617,0.024582500304879,NA,0.0726720165262986,0.0271037823874307,NA,0.0440436463795749,NA,NA,NA,0.0660654695693624,NA,0.26426187827745,0,0.0377516968967785,0,NA,0.0310896327385234,0.0330327347846812,0.0660654695693624,0.0251677979311856,NA,0,0.0440436463795749,0.0377516968967785,0.0440436463795749,"Outer membrane protein assembly factor BamA"
NA,NA,NA,0.109512761020882,0.136890951276102,0,NA,NA,0,NA,0.136890951276102,NA,NA,NA,0.136890951276102,NA,0.136890951276102,NA,NA,NA,NA,NA,0.0912606341840681,NA,0,0.109512761020882,NA,NA,0.109512761020882,NA,NA,0.109512761020882,NA,0.205336426914153,NA,NA,NA,NA,NA,NA,NA,0.109512761020882,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0.273781902552205,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Ditrans%2Cpolycis-undecaprenyl-diphosphate synthase ((2E%2C6E)-farnesyl-diphosphate specific)"
NA,NA,NA,0.0855818266110337,0.256745479833101,NA,NA,NA,NA,NA,0.128372739916551,NA,NA,NA,0.256745479833101,NA,0.342327306444135,NA,NA,NA,NA,NA,0.22821820429609,NA,NA,0.0641863699582753,NA,NA,0.0855818266110337,NA,NA,0.0855818266110337,NA,0.641863699582753,NA,NA,NA,NA,NA,NA,NA,0.0855818266110337,NA,NA,NA,NA,NA,NA,NA,NA,0.0855818266110337,NA,0.427909133055169,NA,0.513490959666203,NA,0.171163653222067,NA,0.256745479833101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.128372739916551,NA,NA,NA,NA,0.0641863699582753,NA,NA,NA,0.513490959666203,NA,NA,"hypothetical protein"
NA,NA,NA,0.831756478815305,0.0693130399012754,NA,NA,NA,2.21801727684081,NA,0.554504319210203,NA,NA,NA,0.831756478815305,NA,0.184834773070068,NA,NA,NA,NA,NA,0.184834773070068,NA,0.0588110641586579,0.831756478815305,NA,NA,0.554504319210203,NA,NA,0.831756478815305,NA,0.221801727684081,NA,NA,NA,NA,NA,NA,NA,0.831756478815305,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0.215640568581746,NA,0.554504319210203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.554504319210203,0.277252159605102,NA,0.554504319210203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Riboflavin biosynthesis protein RibD"
NA,NA,NA,0.114949855515893,0.236468274204124,NA,NA,NA,0.275879653238144,NA,0.0752399054285847,NA,NA,NA,0.0919598844127147,NA,0.118234137102062,NA,NA,NA,0.275879653238144,NA,0.118234137102062,NA,NA,0.114949855515893,NA,NA,0.114949855515893,NA,NA,0.137939826619072,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.114949855515893,NA,0.0959581402567457,NA,NA,NA,NA,NA,NA,0.110351861295258,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.110351861295258,NA,NA,NA,NA,NA,NA,NA,0.183919768825429,0.183919768825429,NA,NA,NA,NA,0.197056895170103,NA,NA,NA,NA,NA,0.275879653238144,"Release factor glutamine methyltransferase"
NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,0.255448997384481,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255448997384481,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Regulatory protein RecX"
NA,NA,NA,0,0,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Orotate phosphoribosyltransferase"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0851282051282051,NA,NA,NA,NA,NA,0.0851282051282051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,0.0669614655716995,0.160707517372079,NA,NA,NA,0.133922931143399,NA,0.107138344914719,NA,NA,NA,0.0669614655716995,NA,0.0267845862286798,NA,NA,NA,NA,NA,0.0824141114728609,NA,0,0.0669614655716995,NA,NA,0.153054778449599,NA,NA,0.0669614655716995,NA,0,NA,NA,NA,0,NA,NA,NA,0.0669614655716995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.267845862286798,NA,NA,NA,0.0669614655716995,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0892819540955993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"Argininosuccinate lyase"
NA,NA,NA,0.11722972972973,0,NA,NA,NA,0,NA,0.078153153153153,NA,NA,NA,0.234459459459459,NA,0.0234459459459459,NA,NA,NA,NA,NA,0.0234459459459459,NA,0.054106029106029,0.11722972972973,NA,NA,NA,NA,NA,0.11722972972973,NA,0,NA,NA,NA,NA,NA,NA,NA,0.11722972972973,NA,NA,NA,NA,NA,NA,NA,NA,0.234459459459459,0.0703378378378377,NA,NA,NA,NA,0.078153153153153,NA,0.140675675675675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.140675675675675,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"ECF RNA polymerase sigma factor RpoE"
NA,NA,NA,0,0.255546075085325,NA,NA,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0.127773037542663,NA,NA,0,NA,NA,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,NA,NA,NA,0.255546075085325,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.255546075085325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.255546075085325,NA,NA,NA,NA,0,NA,"hypothetical protein"
0.287769784172662,1.15107913669065,NA,0.719424460431654,0.575539568345323,NA,1.72661870503597,3.45323741007194,1.43884892086331,1.43884892086331,NA,3.16546762589928,1.72661870503597,5.75539568345323,0.215827338129496,1.15107913669065,1.72661870503597,1.15107913669065,1.58273381294964,4.02877697841726,0.431654676258992,2.01438848920863,0.287769784172662,NA,0.287769784172662,0.143884892086331,1.29496402877698,2.01438848920863,1.00719424460432,NA,0.287769784172662,0.719424460431654,0.863309352517985,0.431654676258992,0.863309352517985,0.479616306954436,3.45323741007194,0.287769784172662,3.7410071942446,NA,0.719424460431654,0.452209660842754,NA,1.72661870503597,0.863309352517985,0.431654676258992,0.287769784172662,1.29496402877698,NA,0.863309352517985,NA,0.719424460431654,NA,0.287769784172662,0.959232613908872,0.863309352517985,NA,0.863309352517985,0.959232613908872,0.287769784172662,NA,0.287769784172662,NA,NA,NA,1.15107913669065,NA,0.863309352517985,0.287769784172662,NA,1.15107913669065,0.287769784172662,0.287769784172662,NA,NA,0.287769784172662,NA,0.791366906474819,0.575539568345323,NA,1.43884892086331,NA,NA,NA,0.863309352517985,NA,NA,1.72661870503597,0.359712230215827,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.571428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.285714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72869735553379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72869735553379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.242899118511263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,0.107622739018088,NA,NA,NA,0.101958384332925,NA,0.0813953488372092,0.0790697674418604,0.110697674418605,0.101958384332925,NA,0.101958384332925,0.101958384332925,NA,0.103779069767442,NA,0.107622739018088,0.101958384332925,NA,NA,NA,0.101958384332925,0.110697674418605,0.101958384332925,0.101958384332925,0.101958384332925,0.101958384332925,NA,0.101958384332925,NA,0.138372093023256,NA,NA,0.101958384332925,0.0593023255813953,0.0976744186046511,0.101958384332925,0.101958384332925,0.0728274173806609,NA,NA,NA,NA,0.101958384332925,NA,0.101958384332925,NA,0.101958384332925,NA,NA,0.0922480620155038,0.0651162790697674,NA,NA,NA,0.0830232558139534,NA,NA,NA,NA,NA,NA,0.101958384332925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.101958384332925,0.0593023255813953,0.0922480620155038,NA,NA,NA,NA,0,0.0988372093023255,"hypothetical protein"
0,NA,NA,0.0989974566747492,NA,0,0.0956975414522576,0.118214610029259,NA,0.105267295597483,0.0989974566747492,0.0989974566747492,0.101871576384661,NA,0.116631378644939,0.109770709312884,NA,0.0989974566747492,0.10633060161362,0.0956975414522576,0.114837049742709,0.10633060161362,NA,0.102533080127419,0.0410132320509675,0.102533080127419,0.114837049742709,0.108629641648509,0.114837049742709,0.113097094443577,0.10633060161362,0.111647131694301,NA,0.0645958404802739,0.0717731560891932,NA,0.103672336573279,0.120393681181873,0.0956975414522576,0.116388901766259,0.118214610029259,0.105267295597483,0.143546312178386,0.574185248713546,NA,0.287092624356773,0.103672336573279,NA,0.109770709312884,NA,0.103672336573279,NA,NA,0.132504288164664,0.0558235658471502,0.0772941680960542,NA,NA,0.0924535569962489,NA,NA,NA,NA,NA,0.0866694715039314,0.103672336573279,NA,NA,NA,NA,0,0.430638936535159,NA,NA,NA,NA,NA,NA,NA,NA,0.0604405524961627,0.124406803887935,0.0986880896226406,0.0574185248713545,NA,0.0615198480764513,0,NA,0.0478487707261288,0.102533080127419,"hypothetical protein"
NA,NA,NA,0.0576553491351697,NA,NA,0.0358744394618834,0.0576553491351697,0.403587443946188,0.0538116591928251,0.0576553491351697,0.0538116591928251,0.0538116591928251,0.269058295964126,0.0179372197309417,0.0538116591928251,NA,0.0538116591928251,0.0448430493273542,0.0538116591928251,0,0.0538116591928251,NA,0,NA,0,0.076873798846893,0.103483959986202,0.0384368994234465,0.0538116591928251,0,0.0717488789237668,0.269058295964126,0.0474808757583751,0.201793721973094,0.269058295964126,0.0538116591928251,0.0384368994234465,0.0576553491351697,0.0384368994234465,0.0717488789237668,0.0576553491351697,NA,NA,NA,NA,0.0717488789237668,1.0762331838565,0,0.807174887892377,0.0179372197309417,NA,NA,0,0.146759070525887,0.0192184497117232,NA,NA,0.0498256103637269,0.269058295964126,NA,NA,NA,NA,NA,0.0576553491351697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0576553491351697,0,0,NA,NA,0.0474808757583751,NA,NA,0.0457971567598511,0,"hypothetical protein"
NA,NA,NA,1.66816143497758,NA,NA,1.11210762331839,0.370702541106129,NA,0.83408071748879,0.83408071748879,0.695067264573991,0.695067264573991,1.11210762331839,0.556053811659193,0.83408071748879,NA,0.556053811659193,0.556053811659193,0.83408071748879,NA,1.39013452914798,NA,0.556053811659193,NA,NA,NA,NA,NA,0.648729446935725,NA,0.278026905829597,0.695067264573991,NA,NA,0.417040358744395,0.278026905829597,NA,1.39013452914798,0.83408071748879,0.556053811659193,0.463378176382661,NA,NA,NA,NA,NA,NA,NA,NA,0.278026905829597,NA,NA,NA,1.11210762331839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.136,0,NA,0.136,NA,0.136,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1.088,0.543999999999999,0,0.0679999999999998,NA,0.543999999999999,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.543999999999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.362666666666666,NA,NA,NA,NA,0.0679999999999998,NA,NA,0.0679999999999998,NA,"hypothetical protein"
NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0,NA,0,NA,0,0.111545293072824,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.06196960726268,0,0,NA,NA,0.0820185978476647,NA,NA,0.06196960726268,0,"hypothetical protein"
NA,NA,NA,0.54880694143167,NA,NA,NA,0.0415762834417932,NA,0.12472885032538,0,0.12472885032538,0,NA,0,0,NA,0,0,0,NA,0,NA,NA,NA,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0.0997830802603037,0,0,0.0935466377440347,NA,NA,NA,NA,0,NA,0,NA,0,NA,NA,NA,0.213820886272079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0356368143786798,NA,NA,NA,NA,0.0311822125813449,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,0,NA,NA,NA,NA,NA,0.214457831325301,0,0,0,NA,0.214457831325301,NA,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,0.214457831325301,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10722891566265,0.214457831325301,NA,NA,NA,0.214457831325301,NA,NA,NA,NA,"hypothetical protein"
NA,NA,NA,0,NA,NA,0,0,NA,0,0,0,0,0.96472893533638,0,0,NA,0.183757892445025,0,0,0,0,NA,0,NA,0,0,0,0,0,NA,0,NA,0.0689092096668843,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,0.275636838667537,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,0.275636838667537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0826910516002611,0,NA,NA,NA,0.118130073714659,NA,NA,0.110254735467015,0.0918789462225124,"hypothetical protein"
NA,NA,NA,0,NA,NA,NA,0,NA,0,NA,0,0,NA,0,0,NA,0,NA,0,NA,NA,NA,0,NA,0,0,0,0,0,NA,0,NA,0.266101694915254,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,NA,0,NA,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.266101694915254,0,NA,NA,NA,0.266101694915254,0,NA,0.0354802259887005,NA,"hypothetical protein"
NA,NA,NA,0,NA,NA,NA,0.156844968268359,NA,0,0,0,0,NA,0.156844968268359,0.313689936536718,NA,0.156844968268359,NA,0.156844968268359,0.209126624357812,NA,NA,0,NA,0.156844968268359,0.313689936536718,0.313689936536718,0.313689936536718,0.156844968268359,0,0.313689936536718,NA,0,0.313689936536718,NA,0.313689936536718,0.313689936536718,0,0.313689936536718,0.156844968268359,0,NA,NA,NA,NA,0.156844968268359,NA,0.313689936536718,0.235267452402538,0.156844968268359,0,NA,NA,0,0.274478694469628,NA,NA,0.358502784613392,NA,NA,NA,NA,NA,NA,0.313689936536718,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.130704140223632,0.156844968268359,0.104563312178906,NA,NA,0.130704140223632,0,NA,0.18821396192203,0,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.578699340245051,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0771599120326734,NA,NA,NA,NA,0.0771599120326734,NA,NA,0.0771599120326734,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0.266416510318949,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,"hypothetical protein"
NA,NA,NA,0.0912457021951863,NA,NA,0.108354271356784,0.0912457021951863,NA,0.086683417085427,0.101980490688738,0.086683417085427,0.0825556353194543,0,0.0912457021951863,0.0825556353194543,NA,0.086683417085427,0.101980490688738,0.0912457021951863,0.0825556353194543,0.0770519262981574,NA,0.0849837422406147,NA,0.0912457021951863,0.0825556353194543,0.0825556353194543,0.0825556353194543,0.0825556353194543,0.111132586006958,0.0825556353194543,NA,0.121660936260249,0.192629815745393,NA,0.0788031064412973,0.0963149078726967,0.0912457021951863,0.0825556353194543,0.0825556353194543,0.0912457021951863,NA,NA,NA,NA,0.0912457021951863,NA,0.0825556353194543,NA,0.0788031064412973,0.28894472361809,NA,0.28894472361809,0.0412778176597271,0.0760380851626553,NA,NA,0.121170367968876,NA,0,NA,NA,NA,0.192629815745393,0.0825556353194543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0849837422406147,0.108354271356784,0.086683417085427,0,NA,0.0642099385817978,0.0963149078726967,NA,0.201005025125628,0.0912457021951863,"hypothetical protein"
NA,NA,NA,0,NA,NA,0,0.0103149955634428,NA,0.0103149955634428,0,0,0.0103149955634428,NA,0.0106970324361629,0.0111084567606307,NA,0,0,0,0.0111084567606307,0,NA,0,NA,0,0.0103149955634428,0.0099593060612551,0.0247559893522627,0,0.0372670807453417,0.0103149955634428,NA,0,0.0866459627329195,NA,0,0,0,0.0120341614906832,0.0106970324361629,0,NA,NA,NA,NA,0.0099593060612551,NA,0,NA,0.0106970324361629,NA,NA,0.106407322654462,0.0144409937888199,0.0547761833369031,NA,NA,0.048136645962733,NA,NA,NA,0.0577639751552796,NA,0.0962732919254661,0.0099593060612551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0296225513616818,0.0103149955634428,0.0275066548358474,NA,NA,0.0296225513616818,0,NA,0.0398372242450204,0,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.133738601823708,NA,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.534954407294833,NA,NA,NA,NA,NA,0.106990881458966,0,NA,NA,NA,0.16048632218845,NA,NA,0.089159067882472,NA,"hypothetical protein"
NA,NA,NA,NA,NA,NA,NA,0,NA,0,0.584013050570963,NA,0.584013050570963,NA,0,0,NA,0,NA,0,NA,NA,NA,NA,NA,NA,0,0,0,NA,0.876019575856445,0,NA,NA,NA,NA,0,0,NA,0,0,NA,NA,NA,NA,NA,0,NA,0.292006525285482,NA,NA,NA,NA,NA,0.0584013050570963,NA,NA,NA,0,NA,NA,NA,0.0973355084284938,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.146003262642741,0.584013050570963,NA,NA,NA,0.146003262642741,NA,NA,0.0973355084284938,NA,"hypothetical protein"
1.36138613861386,0.544554455445543,NA,0.0113448844884488,NA,NA,0,0.0226897689768976,NA,0,0,0,0,NA,0.0226897689768976,0.0226897689768976,NA,0.0236762806715453,0,0.0236762806715453,0.0340346534653464,0,NA,0,NA,0,0.0226897689768976,0.0226897689768976,0.0226897689768976,0.0226897689768976,0.0544554455445543,0.0226897689768976,0,0.0742574257425741,0.222772277227722,NA,0.0226897689768976,0,0,0,0.0226897689768976,0.0118381403357726,NA,0.181518151815181,NA,NA,0.0226897689768976,NA,0.0226897689768976,0,0.0247524752475247,0.181518151815181,NA,0,0,NA,NA,NA,0.0247524752475247,NA,NA,NA,NA,NA,NA,0.0340346534653464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.037128712871287,0.0340346534653464,0,0,NA,0.0340346534653464,0,NA,0.0628332063975627,0,"hypothetical protein"
NA,NA,NA,0,0.267379679144385,NA,0,0,NA,NA,0,0,NA,NA,0,0,NA,0,0,0,0,0,NA,0,NA,0,0,0,0,0,0,0,NA,0,NA,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,NA,0,0.106951871657754,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0729217306757412,0,0,NA,NA,0.110097514941805,NA,NA,0.0943692985215475,0,"hypothetical protein"
NA,NA,NA,0,NA,NA,NA,0,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,0,0,NA,NA,NA,NA,0,0,0.100116754232341,0.100116754232341,0,NA,0.100116754232341,NA,NA,0.300350262697024,NA,0,0,0,0,0,0,NA,0,NA,NA,0,NA,0,0.0333722514107804,0,NA,NA,NA,NA,NA,NA,NA,0.144168126094571,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0.300350262697024,0,0,NA,NA,0.150175131348512,NA,NA,0.0600700525394047,0,"hypothetical protein"
